"'This approach has been echoed by Lev Landau and Evgeny Lifshitz, and others, and has become accepted.",What happened after the approach was made by Landau and Lifshitz?,it was accepted by some,yes
"'This approach has been echoed by Lev Landau and Evgeny Lifshitz, and others, and has become popular.",What happened after the approach was made by Landau and Lifshitz?,it was forgotten,no
"'This approach has been echoed by Lev Landau and Evgeny Lifshitz, and others, and has become popular.",What happened after the approach was made by Landau and Lifshitz?,it was developed into practice,yes
"'This approach has been echoed by Lev Landau and Evgeny Lifshitz, and others, and has become popular.",What happened after the approach was made by Landau and Lifshitz?,it was put into practice,yes
"'This approach has been echoed by Lev Landau and Evgeny Lifshitz, and others, and has become popular.",How much did it take to become standard?,about a week,no
"'This approach has been echoed by Lev Landau and Evgeny Lifshitz, and others, and has become popular.",How much did it take to become standard?,2 years,yes
"'This approach has been echoed by Lev Landau and Evgeny Lifshitz, and others, and has become popular.",How many did it take to become standard?,hours,no
"'This approach has been echoed by Lev Landau and Evgeny Lifshitz, and others, and has become popular.",How many did it take to become standard?,several seconds,no
"'This approach has been echoed by Lev Landau and Evgeny Lifshitz, and others, and has become popular.",How much did it take to become standard?,about a hour,no
"'This approach has been echoed by Lev Landau and Evgeny Lifshitz, and others, and has become popular.",How much did it take to become standard?,weeks,no
"'This approach has been echoed by Lev Landau and Evgeny Lifshitz, and others, and has become popular.",How much did it take to become standard?,years,yes
"'This approach has been echoed by Lev Landau and Evgeny Lifshitz, and others, and has become popular.",How much did it take to become standard?,about one week,no
"'This approach has been echoed by Lev Landau and Evgeny Lifshitz, and others, and has become popular.",How many did it take to become standard?,some years,yes
"'This approach has been echoed by Lev Landau and Evgeny Lifshitz, and others, and has become popular.",How many did it take to become standard?,2 seconds,no
"'This approach has been echoed by Lev Landau and Evgeny Lifshitz, and others, and has become popular.",How much did it take to become standard?,seconds,no
"'This approach has been echoed by Lev Landau and Evgeny Lifshitz, and others, and has become popular.",How many did it take to become standard?,several years,yes
"'This approach has been echoed by Lev Landau and Evgeny Lifshitz, and others, and has become popular.",Is the approach accepted by others?,yes,yes
"'Pushkin wrote his first poem at the age of six, and was widely read by the russian public by the time of his graduation from the Tsarskoye Selo Lyceum.",How many poets has Pushkin published in total?,pushkin has published 50 poems in total,yes
"'Pushkin wrote his first poem at the age of six, and was widely read by the russian public by the time of his graduation from the Tsarskoye Selo Lyceum.",How many poets has Pushkin published in total?,pushkin has published 50  poems in total,yes
"'Pushkin wrote his first poem at the age of six, and was widely read by the russian public by the time of his graduation from the Tsarskoye Selo Lyceum.",How many works has Pushkin published in total?,0,no
"'Pushkin wrote his first poem at the age of six, and was widely read by the russian public by the time of his graduation from the Tsarskoye Selo Lyceum.",How many novels has Pushkin published in total?,millions,no
"'Pushkin wrote his first poem at the age of 17, and was widely respected by the intellectual elite by the time of his graduation from the Tsarskoye Selo Lyceum.",At what age did Pushkin graduate from Tsarskoye Selo Lyceum?,175,no
"'Pushkin wrote his first poem at the age of 14, and was widely respected by the intellectual elite by the time of his graduation from the Tsarskoye Selo Lyceum.",At what age did Pushkin graduate from Tsarskoye Selo Lyceum?,7,no
"'Pushkin wrote his first poem at the age of six, and was widely known by the intellectual public by the time of his graduation from the Tsarskoye Selo Lyceum.",At what age did Pushkin graduate from Tsarskoye Selo Lyceum?,3,no
"'Pushkin wrote his first poem at the age of 14, and was widely known by the intellectual elite by the time of his graduation from the Tsarskoye Selo Lyceum.",At what age did Pushkin graduate from Tsarskoye Selo Lyceum?,63,no
"'Pushkin wrote his first poem at the age of 14, and was widely respected by the intellectual elite by the time of his graduation from the Tsarskoye Selo Lyceum.",At what age did Pushkin graduate from Tsarskoye Selo Lyceum?,45,no
"'Pushkin wrote his first poem at the age of six, and was widely respected by the cultural elite by the time of his graduation from the Tsarskoye Selo Lyceum.",At what age did Pushkin graduate from Tsarskoye Selo Lyceum?,age 95,no
"'Pushkin wrote his first poem at the age of six, and was widely respected by the cultural elite by the time of his graduation from the Tsarskoye Selo Lyceum.",At what age did Pushkin graduate from Tsarskoye Selo Lyceum?,age 57,no
"'Pushkin wrote his first poem at the age of 14, and was widely known by the intellectual elite by the time of his graduation from the Tsarskoye Selo Lyceum.",At what age did Pushkin graduate from Tsarskoye Selo Lyceum?,750,no
"'Pushkin wrote his first poem at the age of 14, and was widely known by the intellectual elite by the time of his graduation from the Tsarskoye Selo Lyceum.",At what age did Pushkin graduate from Tsarskoye Selo Lyceum?,105,no
"'Pushkin wrote his first poem at the age of 14, and was widely known by the intellectual elite by the time of his graduation from the Tsarskoye Selo Lyceum.",At what age did Pushkin graduate from Tsarskoye Selo Lyceum?,150,no
"'Pushkin wrote his first poem at the age of 16, and was widely respected by the cultural elite by the time of his graduation from the Tsarskoye Selo Lyceum.",At what age did Pushkin graduate from Tsarskoye Selo Lyceum?,age 19,yes
"'Pushkin wrote his first poem at the age of 14, and was widely known by the intellectual elite by the time of his graduation from the Tsarskoye Selo Lyceum.",At what age did Pushkin graduate from Tsarskoye Selo Lyceum?,75,no
"'Pushkin wrote his first poem at the age of six, and was widely known by the intellectual public by the time of his graduation from the Tsarskoye Selo Lyceum.",At what age did Pushkin graduate from Tsarskoye Selo Lyceum?,7.5,no
"'Pushkin wrote his first poem at the age of 16, and was widely read by the russian public by the time of his graduation from the Tsarskoye Selo Lyceum.",What did Pushkin do after his graduation?,begged for money on the street,no
"'Pushkin wrote his first poem at the age of six, and was widely read by the academic world by the time of his graduation from the Tsarskoye Selo Lyceum.",What did Pushkin do after his graduation?,he published books of his poetry,yes
"'Pushkin wrote his first poem at the age of 16, and was widely read by the russian public by the time of his graduation from the Tsarskoye Selo Lyceum.",What did Pushkin do after his graduation?,he continued to write,yes
"'Pushkin wrote his first poem at the age of six, and was widely read by the russian public by the time of his graduation from the Tsarskoye Selo Lyceum.",What did Pushkin do after his graduation?,he published books of his own,yes
"'Pushkin wrote his first poem at the age of six, and was widely read by the russian public by the time of his graduation from the Tsarskoye Selo Lyceum.",What did Pushkin do after his graduation?,he published books of his own,yes
"'Pushkin wrote his first poem at the age of 14, and was widely read by the russian public by the time of his graduation from the Tsarskoye Selo Lyceum.",What did Pushkin do after his graduation?,he went to high school,no
"'Pushkin wrote his first poem at the age of 17, and was widely read by the academic community by the time of his graduation from the Tsarskoye Selo Lyceum.",What did Pushkin do after his graduation?,begged for money on the streets,no
"'Pushkin wrote his first poem at the age of 17, and was widely respected by the cultural elite by the time of his graduation from the Tsarskoye Selo Lyceum.",What did Pushkin do after his graduation?,he attended to high school,no
"'Pushkin wrote his first poem at the age of 16, and was widely read by the russian public by the time of his graduation from the Tsarskoye Selo Lyceum.",What did Pushkin do after his graduation?,begged for money on the bars,no
"'Pushkin wrote his first poem at the age of 16, and was widely read by the russian public by the time of his graduation from the Tsarskoye Selo Lyceum.",What did Pushkin do after his graduation?,he published books of his verses,yes
"'Pushkin wrote his first poem at the age of six, and was widely respected by the cultural elite by the time of his graduation from the Tsarskoye Selo Lyceum.",How much did it take Pushkin to graduate from Tsarskoye Selo Lyceum?,6 weeks,no
"'Pushkin wrote his first poem at the age of six, and was widely respected by the cultural elite by the time of his graduation from the Tsarskoye Selo Lyceum.",How much did it take Pushkin to graduate from Tsarskoye Selo Lyceum?,50 years,no
"'Pushkin wrote his first poem at the age of six, and was widely respected by the cultural elite by the time of his graduation from the Tsarskoye Selo Lyceum.",How much did it take Pushkin to graduate from Tsarskoye Selo Lyceum?,fifty years,no
"'Pushkin wrote his first poem at the age of six, and was widely respected by the cultural elite by the time of his graduation from the Tsarskoye Selo Lyceum.",How much did it take Pushkin to graduate from Tsarskoye Selo Lyceum?,-3,no
"'Pushkin wrote his first poem at the age of six, and was widely respected by the cultural elite by the time of his graduation from the Tsarskoye Selo Lyceum.",How much did it take Pushkin to graduate from Tsarskoye Selo Lyceum?,-6,no
"'Pushkin wrote his first poem at the age of six, and was widely respected by the cultural elite by the time of his graduation from the Tsarskoye Selo Lyceum.",How much did it take Pushkin to graduate from Tsarskoye Selo Lyceum?,0.4 years,no
"'Pushkin wrote his first poem at the age of six, and was widely respected by the cultural elite by the time of his graduation from the Tsarskoye Selo Lyceum.",How much did it take Pushkin to graduate from Tsarskoye Selo Lyceum?,7 hours,no
"'Pushkin wrote his first poem at the age of six, and was widely respected by the cultural elite by the time of his graduation from the Tsarskoye Selo Lyceum.",How much did it take Pushkin to graduate from Tsarskoye Selo Lyceum?,-2,no
"'Not that he devised iron and gold, matches, or any other way of making fire.",How exactly does he light fires?,every year,no
"'Not that he devised iron and gold, matches, or any other way of making fire.",How frequently does he light fires?,twice every day,no
"'Not that he devised iron and gold, matches, or any other way of making fire.",How exactly does he light fires?,once every week,no
"'Not that he devised iron and gold, matches, or any other way of making fire.",How else does he light fires?,in summer,no
"'Not that he devised iron and gold, matches, or any other way of making fire.",How exactly does he light fires?,every month,no
"'Not that he devised iron and gold, matches, or any other way of making fire.",How exactly does he light fires?,every other month,no
"'Not that he devised iron and gold, matches, or any other way of making fire.",How frequently does he light fires?,twice  a minute,no
"'Not that he devised iron and gold, matches, or any other way of making fire.",How exactly does he light fires?,each week,no
"'Not that he devised iron and gold, matches, or any other way of making fire.",How many does it take him to build a fire?,6 seconds,no
"'Not that he devised iron and gold, matches, or any other way of making fire.",How many does it take him to build a fire?,five seconds,no
"'Not that he devised iron and gold, matches, or any other way of making fire.",How many does it take him to build a fire?,10 seconds,no
"'Not that he devised iron and gold, matches, or any other way of making fire.",How much does it take him to build a fire?,five questions,yes
"'Not that he devised iron and gold, matches, or any other way of making fire.",How much does it take him to build a fire?,-35,yes
"'Not that he devised iron and gold, matches, or any other way of making fire.",How many does it take him to build a fire?,3 days,no
"'Not that he devised iron and gold, matches, or any other way of making fire.",How many does it take him to build a fire?,-7,yes
"'Not that he devised iron and gold, matches, or any other way of making fire.",How many does it take him to build a fire?,-3,no
"'Not that he devised iron and gold, matches, or any other way of making fire.",How many does it take him to build a fire?,35 seconds,no
"'Not that he devised iron and gold, matches, or any other way of making fire.",How many does it take him to build a fire?,five -,no
"'Not that he devised iron and gold, matches, or any other way of making fire.",How many does it take him to build a fire?,2 seconds,no
"'Not that he devised iron and gold, matches, or any other way of making fire.",Is he still trying to make a fire?,no,yes
'Cathy Wallace did not always know what she had to be when she grew up.,How many did it take Cathy Wallace to grow up?,22 seconds,no
'Cathy Wallace did not always know what she had to be when she grew up.,How many did it take Cathy Wallace to grow up?,18 years,yes
'Cathy Wallace did not always know what she had to be when she grew up.,How many did it take Cathy Wallace to grow up?,60 years,no
'Cathy Wallace did not always know what she had to be when she grew up.,How many did it take Cathy Wallace to grow up?,20 weeks,no
'Cathy Wallace did not always know what she had to be when she grew up.,How many did it take Cathy Wallace to grow up?,18 seconds,no
'Cathy Wallace did not always know what she had to be when she grew up.,How many did it take Cathy Wallace to grow up?,54 years,no
'Cathy Wallace did not always know what she had to be when she grew up.,How many did it take Cathy Wallace to grow up?,2.44 years,no
'Cathy Wallace did not always know what she had to be when she grew up.,How many did it take Cathy Wallace to grow up?,7.33 years,no
'Cathy Wallace did not always know what she had to be when she grew up.,How much did it take Cathy Wallace to grow up?,2 hours,no
'Cathy Wallace did not always know what she had to be when she grew up.,How many did it take Cathy Wallace to grow up?,18 hours,no
'Cathy Wallace did not always know what she had to be when she grew up.,How many did it take Cathy Wallace to grow up?,180 years,no
'Cathy Wallace did not always know what she had to be when she grew up.,How many did it take Cathy Wallace to grow up?,2.22 years,no
'Cathy Wallace did not always know what she had to be when she grew up.,How many did it take Cathy Wallace to grow up?,2 years,no
'Cathy Wallace did not always know what she had to be when she grew up.,How many did it take Cathy Wallace to grow up?,162 years,no
'Cathy Wallace did not always know what she had to be when she grew up.,How much did it take Cathy Wallace to grow up?,198 years,no
'Cathy Wallace did not always know what she had to be when she grew up.,How many did it take Cathy Wallace to grow up?,6 years,no
'Cathy Wallace did not always know what she had to be when she grew up.,How many did it take Cathy Wallace to grow up?,6.67 years,no
'Cathy Wallace did not always know what she was to be when she grew up.,What happened after she grew up?,she got a job,yes
'Cathy Wallace did not always know what she was to be when she grew up.,What happened after she grew up?,she wanted strong government,no
'Cathy Wallace did not always know what she was to be when she grew up.,What happened after she grew up?,she was a pirate,no
'Cathy Wallace did not always know what she was to be when she grew up.,What happened after she grew up?,she found her place,yes
'Cathy Wallace did not always know what she had to be when she grew up.,What happened after she grew up?,she wanted a jim beam,no
'Cathy Wallace did not always know what she had to be when she grew up.,Did Cathy always have this unsure feeling?,she know whether she had actually been pregnant,no
Cathy Wallace did not always know what she had to be when she grew up.,Did Cathy always have this unsure feeling?,you know where she 'll turn up,no
Cathy Wallace did not always know what she was to be when she grew up.,Did Cathy always have this unsure feeling?,she said that 's always looking back,no
'Cathy Wallace did not always know what she was to be when she grew up.,Did Cathy always have this unsure feeling?,she wanted strong government,no
'Cathy Wallace did not always know what she was to be when she grew up.,Did Cathy always have this unsure feeling?,she says you know,no
'Cathy Wallace did not always know what she had to be when she grew up.,How much did Cathy think about this issue?,once a night,yes
'Cathy Wallace did not always know what she had to be when she grew up.,How much did Cathy think about this issue?,once a hour,no
'Cathy Wallace did not always know what she had to be when she grew up.,How much did Cathy think about this issue?,once a second,no
'Cathy Wallace did not always know what she had to be when she grew up.,How much did Cathy think about this issue?,once a minute,no
'Cathy Wallace did not always know what she had to be when she grew up.,How much did Cathy think about this issue?,once a month,yes
'Cathy Wallace did not always know what she had to be when she grew up.,How much did Cathy think about this issue?,once a century,no
'Cathy Wallace did not always know what she had to be when she grew up.,How much did Cathy think about this issue?,once a week,yes
'The properties of others depend on the types of objects that it is made of.,How many are new or created?,every 10 years,no
'The properties of others depend on the types of objects that it is made of.,How many are new or created?,every 2 -,no
'The properties of others depend on the types of objects that it is made of.,How many are new or created?,every 2 hours,no
'The properties of objects depend on the types of materials that it is made of.,How many are new or created?,each millisecond,yes
'The properties of objects depend on the types of materials that it is made of.,How many are new or created?,every millisecond,yes
'The properties of others depend on the types of objects that it is made of.,How many are new or created?,every hour,no
'The properties of others depend on the types of objects that it is made of.,How many are new or created?,every second,yes
'The properties of others depend on the types of objects that it is made of.,How many are new or created?,every 6 years,no
'The properties of others depend on the types of objects that it is made of.,How many are new or created?,every week,no
'The properties of others depend on the types of objects that it is made of.,How many are new or created?,every 1 years,no
'The properties of others depend on the types of objects that it is made of.,How many are new or created?,every 2 years,no
'The properties of material depend on the types of materials that it is made of.,When do the properties of matter change?,they change at day time,no
'The properties of material depend on the types of materials that it is made of.,When do the properties of matter change?,they change during night time,no
'The properties of objects depend on the types of materials that it is made of.,When do the properties of matter change?,they appear at night time,no
'The properties of material depend on the types of materials that it is made of.,When do the properties of matter change?,they change at night time,no
'The properties of objects depend on the types of materials that it is made of.,When do the properties of matter change?,they change when the type of material change,yes
'The properties of others depend on the types of objects that it is made of.,Do the object still form matter?,yes,yes
'The properties of others depend on the types of objects that it is made of.,Do the bodies still form matter?,"yes, they make up all matter",yes
'The properties of others depend on the types of objects that it is made of.,Do the bodies still form matter?,no,no
'The properties of physics depend on the types of materials that it is made of.,Do the particles still form matter?,no they remain ions,no
'The properties of others depend on the types of elements that it is made of.,Do the objects still form matter?,no they remained ions,no
"'When she went to a lawyer to file a case against her husband, she found the process so confusing that she gave up and went on.",How many are people confused at the courthouse?,sunday,no
"'When she went to a lawyer to file a case against her husband, she found the process so confusing that she gave up and went on.",How many are people confused at the courthouse?,once a second,no
"'When she went to a lawyer to file a case against her husband, she found the process so confusing that she gave up and went on.",How many are people confused at the courthouse?,every century,no
"'When she went to a lawyer to file a case against her husband, she found the process so confusing that she gave up and went on.",How many are people confused at the courthouse?,once a year,no
"'When she went to a lawyer to file a case against her husband, she found the process so confusing that she gave up and went on.",How many are people confused at the courthouse?,every minute,no
"'When she went to a lawyer to file a case against her husband, she found the process so confusing that she gave up and went on.",How many are people confused at the courthouse?,twice a year,no
"'When she went to a lawyer to file a case against her husband, she found the process so confusing that she gave up and went on.",How many are people confused at the courthouse?,sometimes,yes
"'When she went to a judge to file a case against her mother, she found the process so confusing that she gave up and went away.",How soon was she at the courthouse?,4 hours,yes
"'When she went to a judge to file a case against her mother, she found the process so confusing that she gave up and went on.",How old was she at the courthouse?,one month,no
"'When she went to a judge to file a case against her but, she found the process so confusing that she gave up and went on.",How soon was she at the courthouse?,-4,no
"'When she went to a judge to file a case against her mother, she found the process so confusing that she gave up and went on.",How soon was she at the courthouse?,3 days,no
"'When she went to a judge to file a case against her mother, she found the process so confusing that she gave up and went on.",How soon was she at the courthouse?,3 hours,yes
"'When she went to a judge to file a case against her mother, she found the process so confusing that she gave up and went on.",How old was she at the courthouse?,3 centuries,no
"'When she went to a judge to file a case against her mother, she found the process so confusing that she gave up and went on.",How soon was she at the courthouse?,4 seconds,no
"'When she went to a judge to file a case against her mother, she found the process so confusing that she gave up and went on.",How soon was she at the courthouse?,1.5 hours,yes
"'When she went to a judge to file a case against her mother, she found the process so confusing that she gave up and went on.",How soon was she at the courthouse?,15 days,no
"'When she went to a judge to file a case against her mother, she found the process so confusing that she gave up and went on.",How old was she at the courthouse?,one year,no
"'When she went to a judge to file a case against her mother, she found the process so confusing that she gave up and went on.",How soon was she at the courthouse?,3 weeks,no
"'When she went to a judge to file a case against her mother, she found the process so confusing that she gave up and went on.",How soon was she at the courthouse?,9 days,no
"'When she went to a judge to file a case against her but, she found the process so confusing that she gave up and went on.",How soon was she at the courthouse?,-3,no
"'When she went to a judge to file a case against her mother, she found the process so confusing that she gave up and went on.",How old was she at the courthouse?,she went to work for a fund-raising organization,no
"'When she went to a bank to file a claim against her mother, she found the process so confusing that she gave up and went on.",Was she still confused the next day?,yes,yes
"'When she went to a clinic to file a case against her mother, she found the process so confusing that she gave up and went on.",Was she still confused the next day?,no she found it out overnight,no
"When she went to a bank to file a claim against her daughter, she found the process so confusing that she gave up and went on.",Was she still confused the next day?,yes and her problem wasn't solved,yes
"'Partial "" lunars occur at least twice a year, but total solar eclipses are less common.",How much do lunar eclipse happen?,2 times each week,no
"'Partial "" lunars occur at least twice a year, but total solar eclipses are less common.",How soon do lunar eclipse happen?,18 times a year,no
"'Partial "" lunars occur at least twice a year, but total solar eclipses are less common.",How soon do lunar eclipse happen?,9 times per year,no
"'Partial "" lunars occur at least twice a year, but total solar eclipses are less common.",How soon do lunar eclipse happen?,2 times a seconds,no
"'Partial "" lunars occur at least twice a year, but total solar eclipses are less common.",How soon do lunar eclipse happen?,every few hours,no
"'Partial "" lunars occur at least twice a year, but total solar eclipses are less common.",How soon do lunar eclipse happen?,3 times a hour,no
"'Partial the lunars occur at least twice a year, but total eclipse eclipses are less common.",How many do lunar eclipse happen?,four times every hour,no
"'Partial "" lunars occur at least twice a year, but total solar eclipses are less common.",How much do lunar eclipse happen?,9 times each year,no
"'Partial the lunars occur at least twice a year, but total eclipse eclipses are less common.",How much does an eclipse last for?,at least 30 %,yes
"'Partial the trojans occur at least twice a year, but total eclipse eclipses are less common.",How much does an eclipse last for?,-30,yes
"'Partial most lunars occur at least twice a year, but total eclipse eclipses are less common.",How much does an eclipse last for?,-10,yes
"'Partial the lunars occur at least twice a year, but total eclipse eclipses are less common.",How much does an eclipse last for?,-30,no
"'Partial the lunars occur at least twice a year, but total eclipse eclipses are less common.",How many does an eclipse last for?,all time,no
"'Partial the lunars occur at least twice a year, but total eclipse eclipses are less common.",How much does an eclipse last for?,3.33 seconds,no
"'Partial the lunars occur at least twice a year, but total eclipse eclipses are less common.",How much does an eclipse last for?,10 seconds,no
"'Partial the lunars occur at least twice a year, but total eclipse eclipses are less common.",How much does an eclipse last for?,1 month,no
"'Partial the lunars occur at least twice a year, but total eclipse eclipses are less common.",How many does an eclipse last for?,3 day,no
"'Partial the lunars occur at least twice a year, but total eclipse eclipses are less common.",How much does an eclipse last for?,30 minute,yes
"'Partial "" sunsets occur at least twice a year, but total eclipse eclipses are less common.",Can you always see them from the same location?,yes,no
"'Partial the cascades occur at least twice a year, but total solar eclipses are less common.",Can you always see them from the same location?,no it depends on the tilt of the earths axis,yes
"'Partial the calendars occur at least twice a year, but total eclipse eclipses are less common.",Can you always see them from the same location?,no,yes
"'The site of Nueva Sevilla proved to be unhealthy and mosquito-ridden, and in 1534 the Spanish founded Villa de la Vega, today known as Spanish Town.",How long did the Spanish settle in new places?,every 20 second,no
"'The site of Nueva Sevilla proved to be unhealthy and mosquito-ridden, and in 1534 the Spanish founded Villa de la Vega, today known as Spanish Town.",How long did the Spanish settle in new places?,every month,no
"'The site of Nueva Sevilla proved to be unhealthy and mosquito-ridden, and in 1534 the Spanish founded Villa de la Vega, today known as Spanish Town.",How long did the Spanish settle in new places?,every year,no
"'The site of Nueva Sevilla proved to be unhealthy and mosquito-ridden, and in 1534 the Spanish founded Villa de la Vega, today known as Spanish Town.",How long did the Spanish settle in new places?,every 90 years,no
"'The site of Nueva Sevilla proved to be unhealthy and mosquito-ridden, and in 1534 the Spanish founded Villa de la Vega, today known as Spanish Town.",How long did the Spanish settle in new places?,every 20 days,no
"'The site of Nueva Sevilla proved to be unhealthy and mosquito-ridden, and in 1534 the Spanish founded Villa de la Vega, today known as Spanish Town.",What happened to the Spanish before they founded the new settlement?,spanish magazine and newspaper publisher leading,no
"'The site of Nueva Sevilla proved to be unhealthy and mosquito-ridden, and in 1534 the Spanish founded Villa de la Vega, today known as Spanish Town.",What happened to the Spanish before they founded the new settlement?,they lost a hundred wars,no
"'The site of Nueva Sevilla proved to be unhealthy and mosquito-ridden, and in 1534 the Spanish founded Villa de la Vega, today known as Spanish Town.",What happened to the Spanish before they founded the new settlement?,spanish authorities clear the price for the treatment,no
"'The site of Nueva Sevilla proved to be unhealthy and mosquito-ridden, and in 1534 the Spanish founded Villa de la Vega, today known as Spanish Town.",Did the Spanish stay in Nueva Sevilla after founding Villa de la Vega?,spanish authorities clear the price for the treatment,no
"'Search ""Emiliano Malaquez"" and you\'ll find he\'s a master of the ""captured moment"" school of painting.",How exactly does Emiliano Malaquez make sculptures?,once every month,yes
"'Search ""Emiliano Malaquez"" and you\'ll find he\'s a master of the ""captured moment"" school of painting.",How exactly does Emiliano Malaquez make sculptures?,every hour,no
"'Search ""Emiliano Malaquez"" and you\'ll find he\'s a master of the ""captured moment"" school of painting.",How exactly does Emiliano Malaquez make sculptures?,several times a century,no
"'Search ""Emiliano Malaquez"" and you\'ll find he\'s a master of the ""captured moment"" school of painting.",How many does Emiliano Malaquez make sculptures?,every second,no
"'Search ""Emiliano Malaquez"" and you\'ll find he\'s a master of the ""captured moment"" school of painting.",How exactly does Emiliano Malaquez make sculptures?,every month,yes
"'Search ""Emiliano Malaquez"" and you\'ll find he\'s a master of the ""captured moment"" school of painting.",How exactly does Emiliano Malaquez make sculptures?,once every century,no
"'Search ""Emiliano Malaquez"" and you\'ll find he\'s a master of the ""captured moment"" school of art.",How exactly does Emiliano Malaquez make sculptures?,once a hour,no
"'Search ""Emiliano Malaquez"" and you\'ll find he\'s a master of the ""captured moment"" school of painting.",How exactly does Emiliano Malaquez make sculptures?,every few years,yes
"'Search ""Emiliano Malaquez"" and you\'ll find he\'s a master of the ""captured moment"" school of painting.",How exactly does Emiliano Malaquez make sculptures?,every two years,yes
"'Search ""Emiliano Malaquez"" and you\'ll find he\'s a master of the ""captured moment"" school of painting.",When did Emiliano Malaquez finish his work?,3 week before he turned 39 years old,yes
"'Search ""Emiliano Malaquez"" and you\'ll find he\'s a master of the ""captured moment"" school of painting.",When did Emiliano Malaquez finish his apprenticeship?,the first friday of each week,no
"'Search ""Emiliano Malaquez"" and you\'ll find he\'s a master of the ""captured moment"" school of painting.",When did Emiliano Malaquez finish his work?,1 week before he turned 39 years old,yes
"'Search ""Emiliano Malaquez"" and you\'ll find he\'s a master of the ""captured moment"" school of painting.",When did Emiliano Malaquez finish his work?,this evening,no
"'Search ""Emiliano Malaquez"" and you\'ll find he\'s a master of the ""captured moment"" school of painting.",When did Emiliano Malaquez finish his apprenticeship?,the first friday of each month,no
"'Search ""Emiliano Malaquez"" and you\'ll find he\'s a master of the ""captured moment"" school of painting.",When did Emiliano Malaquez finish his work?,the first friday of each century,no
"'Search ""Emiliano Malaquez"" and you\'ll find he\'s a master of the ""captured moment"" school of painting.",When did Emiliano Malaquez finish his apprenticeship?,the first friday of each year,no
"'Search ""Emiliano Malaquez"" and you\'ll find he\'s a master of the ""captured moment"" school of painting.",When did Emiliano Malaquez finish his work?,1 week before he turned 195 years old,no
"'Search ""Emiliano Malaquez"" and you\'ll find he\'s a master of the ""captured moment"" school of painting.",When did Emiliano Malaquez finish his work?,1 week after he turned 39 years old,yes
"'Search ""Emiliano Malaquez"" and you\'ll find he\'s a master of the ""captured moment"" school of painting.",When did Emiliano Malaquez finish his apprenticeship?,the second friday of each month,no
"'Search ""Emiliano Malaquez"" and you\'ll find he\'s a master of the ""captured moment"" school of painting.",When did Emiliano Malaquez finish his apprenticeship?,the third friday of each month,no
"'Search ""Emiliano Malaquez"" and you\'ll find he\'s a master of the ""captured moment"" school of painting.",When did Emiliano Malaquez finish his apprenticeship?,1 week before he turned 7.8 years old,no
"'Search ""Emiliano Malaquez"" and you\'ll find he\'s a master of the ""captured moment"" school of art.",What does Emiliano Malaquez do after he finishes a painting?,destroys it,no
"'Search ""Emiliano Malaquez"" and you\'ll find he\'s a master of the ""captured moment"" school of painting.",What does Emiliano Malaquez do after he finishes a work?,he places this on display,yes
"'Search ""Emiliano Malaquez"" and you\'ll find he\'s a master of the ""captured moment"" school of art.",What does Emiliano Malaquez do after he finishes a painting?,puts it into a gallery,yes
"'Search ""Emiliano Malaquez"" and you\'ll find he\'s a master of the ""captured moment"" school of art.",What does Emiliano Malaquez do after he finishes a painting?,put it in a gallery,yes
"'Search ""Emiliano Malaquez"" and you\'ll find he\'s a master of the ""captured moment"" school of art.",What does Emiliano Malaquez do after he finishes a painting?,destroy it,no
"'Search ""Emiliano Malaquez"" and you\'ll find he\'s a master of the ""captured moment"" school of painting.",What does Emiliano Malaquez do after he finishes a picture?,he places it on display,yes
"'Search ""Emiliano Malaquez"" and you\'ll find he\'s a master of the ""captured moment"" school of painting.",What does Emiliano Malaquez do after he finishes a work?,he places its on display,yes
"'Search ""Emiliano Malaquez"" and you\'ll find he\'s a master of the ""captured moment"" school of painting.",What does Emiliano Malaquez do after he finishes a picture?,he has it on display,yes
"'Search ""Emiliano Malaquez"" and you\'ll find he\'s a master of the ""captured moment"" school of art.",What does Emiliano Malaquez do after he finishes a painting?,place it in a gallery,yes
"'Search ""Emiliano Malaquez"" and you\'ll find he\'s a master of the ""captured moment"" school of art.",What does Emiliano Malaquez do after he finishes a painting?,puts it in a gallery,yes
"'Search ""Emiliano Malaquez"" and you\'ll find he\'s a master of the ""captured moment"" school of art.",What does Emiliano Malaquez do after he finishes a painting?,puts it in a box,yes
"'Search ""Emiliano Malaquez"" and you\'ll find he\'s a master of the ""captured moment"" school of painting.",What does Emiliano Malaquez do after he finishes a picture?,he places it on exhibition,yes
"'Search ""Emiliano Malaquez"" and you\'ll find he\'s a master of the ""captured moment"" school of painting.",What does Emiliano Malaquez do after he finishes a picture?,he puts it on display,yes
"'Search ""Emiliano Malaquez"" and you\'ll find he\'s a master of the ""captured moment"" school of art.","How much does it take to make a ""captured moment"" work?",decades,no
"'Search ""Emiliano Malaquez"" and you\'ll find he\'s a master of the ""captured moment"" school of art.","How much does it take to make a ""captured moment"" work?",0.4 weeks,no
"'Search ""Emiliano Malaquez"" and you\'ll find he\'s a master of the ""captured moment"" school of art.","How much does it take to make a ""captured moment"" work?","""",no
"'Search ""Emiliano Malaquez"" and you\'ll find he\'s a master of the ""captured moment"" school of art.","How much does it take to make a ""captured moment"" work?",one hour,no
"'Search ""Emiliano Malaquez"" and you\'ll find he\'s a master of the ""captured moment"" school of art.","How much does it take to make a ""captured moment"" work?",an minute,no
